t_wait,t_metadata,metadata_size,t_data,data_size
36.38342077983543,2.6051420718431473e-06,74,2.183951437473297e-06,20540
0.0316172877792269,1.3331882655620575e-06,75,8.619390428066254e-07,20548
0.03183415299281478,1.5331897884607315e-06,76,7.317867130041122e-07,20548
0.031856453977525234,1.5331897884607315e-06,76,8.309725672006607e-07,20548
0.04383958596736193,1.4819670468568802e-06,76,9.620562195777893e-07,20548
0.01585065806284547,1.352047547698021e-06,76,8.118804544210434e-07,20548
0.05986134195700288,1.3730023056268692e-06,76,9.220093488693237e-07,20548
0.031857597175985575,1.6328413039445877e-06,76,8.021015673875809e-07,20548
0.01987285283394158,1.5529803931713104e-06,76,6.610061973333359e-07,20548
0.015835399040952325,1.3329554349184036e-06,76,5.809124559164047e-07,20548
0.027907165931537747,1.5129335224628448e-06,76,6.109476089477539e-07,20548
0.03184439311735332,1.4328397810459137e-06,77,6.610061973333359e-07,20548
0.03186301700770855,1.2919772416353226e-06,77,5.711335688829422e-07,20548
0.024529074085876346,1.3720709830522537e-06,77,5.608890205621719e-07,20548
0.015221982961520553,1.3629905879497528e-06,77,5.91157004237175e-07,20548
0.031885880045592785,1.5629921108484268e-06,77,6.51925802230835e-07,20548
0.03184184688143432,1.301988959312439e-06,74,5.820766091346741e-07,20548
0.020563353085890412,1.3129319995641708e-06,75,6.009358912706375e-07,20548
0.015208226861432195,1.6030389815568924e-06,76,6.409827619791031e-07,20548
0.03184945182874799,1.432141289114952e-06,76,5.909241735935211e-07,20548
0.03186056204140186,1.5029218047857285e-06,76,5.310866981744766e-07,20548
0.02064842195250094,1.3720709830522537e-06,76,5.208421498537064e-07,20548
0.015108871972188354,1.4130491763353348e-06,76,5.809124559164047e-07,20548
0.03186403797008097,1.2130476534366608e-06,76,5.809124559164047e-07,20548
0.0527002930175513,1.34296715259552e-06,76,6.409827619791031e-07,20548
0.015062423888593912,1.2619420886039734e-06,76,6.011687219142914e-07,20548
0.03588294796645641,3.2258685678243637e-06,76,2.0139850676059723e-06,20548
0.031864481046795845,2.20397487282753e-06,77,2.7851201593875885e-06,20548
0.03186380909755826,1.3820827007293701e-06,77,5.508773028850555e-07,20548
0.03187721408903599,1.232139766216278e-06,77,5.809124559164047e-07,20548
