type,size,duration
Push,52428800,0.00850713
Push,52428800,9.367e-06
Flush,104857600,0.0702329
Push,52428800,1.2724e-05
Push,52428800,1.7483e-05
Flush,104857600,0.0879819
Push,52428800,1.2073e-05
Push,52428800,1.1241e-05
Flush,104857600,0.115607
Push,52428800,1.1662e-05
Push,52428800,9.107e-06
Flush,104857600,0.103467
Push,52428800,1.2022e-05
Push,52428800,1.0529e-05
Flush,104857600,0.109509
Push,52428800,1.3445e-05
Push,52428800,9.658e-06
Flush,104857600,0.0931518
Push,52428800,1.2683e-05
Push,52428800,9.678e-06
Flush,104857600,0.167683
Push,52428800,1.4827e-05
Push,52428800,9.978e-06
Flush,104857600,0.0650183
Push,52428800,1.2454e-05
Push,52428800,9.848e-06
Flush,104857600,0.073064
Push,52428800,1.1551e-05
Push,52428800,9.087e-06
Flush,104857600,0.0860479
Push,52428800,1.2373e-05
Push,52428800,9.568e-06
Flush,104857600,0.0820282
Push,52428800,1.1502e-05
Push,52428800,1.0369e-05
Flush,104857600,0.0871594
Push,52428800,1.2984e-05
Push,52428800,1.0249e-05
Flush,104857600,0.0876893
Push,52428800,1.0108e-05
Push,52428800,1.1061e-05
Flush,104857600,0.0720503
Push,52428800,1.2754e-05
Push,52428800,9.397e-06
Flush,104857600,0.228676
Push,52428800,1.2173e-05
Push,52428800,1.1301e-05
Flush,104857600,0.0905145
Push,52428800,6.702e-06
Push,52428800,8.356e-06
Flush,104857600,0.0756245
Push,52428800,1.1973e-05
Push,52428800,9.517e-06
Flush,104857600,0.0748358
Push,52428800,1.3856e-05
Push,52428800,1.1332e-05
Flush,104857600,0.0937475
Push,52428800,1.2123e-05
Push,52428800,9.067e-06
Flush,104857600,0.074623
Push,52428800,1.4036e-05
Push,52428800,9.377e-06
Flush,104857600,0.0405359
Push,52428800,1.2584e-05
Push,52428800,8.947e-06
Flush,104857600,0.0730542
Push,52428800,1.2614e-05
Push,52428800,1.1241e-05
Flush,104857600,0.0748892
Push,52428800,1.3796e-05
Push,52428800,9.849e-06
Flush,104857600,0.100874
Push,52428800,1.1872e-05
Push,52428800,8.977e-06
Flush,104857600,0.0916124
Push,52428800,1.3566e-05
Push,52428800,1.0389e-05
Flush,104857600,0.0733643
Push,52428800,1.1402e-05
Push,52428800,9.638e-06
Flush,104857600,0.0746001
Push,52428800,1.2373e-05
Push,52428800,1.1271e-05
Flush,104857600,0.102272
Push,52428800,1.1451e-05
Push,52428800,9.398e-06
Flush,104857600,0.0726045
Push,52428800,1.0179e-05
Push,52428800,8.797e-06
Flush,104857600,0.099793
Push,52428800,1.3135e-05
Push,52428800,1.0399e-05
Flush,104857600,0.418872
Push,52428800,1.2373e-05
Push,52428800,1.1291e-05
Flush,104857600,0.107466
Push,52428800,1.2183e-05
Push,52428800,1.047e-05
Flush,104857600,0.057403
Push,52428800,1.2534e-05
Push,52428800,1.0991e-05
Flush,104857600,0.107503
Push,52428800,1.2142e-05
Push,52428800,9.167e-06
Flush,104857600,0.0886878
Push,52428800,1.1902e-05
Push,52428800,9.588e-06
Flush,104857600,0.0735839
Push,52428800,1.1191e-05
Push,52428800,9.558e-06
Flush,104857600,0.0893362
Push,52428800,1.2183e-05
Push,52428800,1.03e-05
Flush,104857600,0.0750524
Push,52428800,1.2583e-05
Push,52428800,1.089e-05
Flush,104857600,0.0921198
Push,52428800,1.3726e-05
Push,52428800,9.387e-06
Flush,104857600,0.0915741
Push,52428800,1.3596e-05
Push,52428800,1.098e-05
Flush,104857600,0.113614
Push,52428800,1.2924e-05
Push,52428800,1.0099e-05
Flush,104857600,0.0853138
Push,52428800,1.2102e-05
Push,52428800,8.907e-06
Flush,104857600,0.0748391
Push,52428800,1.2183e-05
Push,52428800,1.0089e-05
Flush,104857600,0.0917359
Push,52428800,1.1833e-05
Push,52428800,1.0991e-05
Flush,104857600,0.0898843
Push,52428800,1.3014e-05
Push,52428800,9.478e-06
Flush,104857600,0.0956328
Push,52428800,1.1361e-05
Push,52428800,9.368e-06
Flush,104857600,0.0959565
Flush,0,4.509e-06
