type,size,duration
Push,52428800,2.6259e-05
Push,52428800,8.847e-06
Push,52428800,8.116e-06
Push,52428800,8.296e-06
Flush,209715200,0.088339
Push,52428800,1.1591e-05
Push,52428800,8.396e-06
Push,52428800,7.303e-06
Push,52428800,8.516e-06
Flush,209715200,0.0980613
Push,52428800,8.515e-06
Push,52428800,8.877e-06
Push,52428800,7.624e-06
Push,52428800,8.326e-06
Flush,209715200,0.166105
Push,52428800,8.045e-06
Push,52428800,7.704e-06
Push,52428800,8.106e-06
Push,52428800,7.965e-06
Flush,209715200,0.080925
Push,52428800,7.284e-06
Push,52428800,8.616e-06
Push,52428800,7.394e-06
Push,52428800,7.914e-06
Flush,209715200,0.104776
Push,52428800,8.226e-06
Push,52428800,8.536e-06
Push,52428800,7.875e-06
Push,52428800,8.396e-06
Flush,209715200,0.0883007
Push,52428800,9.769e-06
Push,52428800,7.514e-06
Push,52428800,7.804e-06
Push,52428800,8.556e-06
Flush,209715200,0.24721
Push,52428800,8.607e-06
Push,52428800,8.686e-06
Push,52428800,8.386e-06
Push,52428800,8.455e-06
Flush,209715200,0.121403
Push,52428800,8.977e-06
Push,52428800,8.075e-06
Push,52428800,8.496e-06
Push,52428800,7.884e-06
Flush,209715200,0.102776
Push,52428800,8.536e-06
Push,52428800,8.005e-06
Push,52428800,7.845e-06
Push,52428800,7.985e-06
Flush,209715200,0.121204
Push,52428800,9.137e-06
Push,52428800,7.674e-06
Push,52428800,7.795e-06
Push,52428800,7.333e-06
Flush,209715200,0.0998127
Push,52428800,8.827e-06
Push,52428800,7.935e-06
Push,52428800,8.576e-06
Push,52428800,6.442e-06
Flush,209715200,0.0957766
Push,52428800,9.969e-06
Push,52428800,8.445e-06
Push,52428800,8.897e-06
Push,52428800,7.835e-06
Flush,209715200,0.0887446
Push,52428800,9.308e-06
Push,52428800,7.494e-06
Push,52428800,8.125e-06
Push,52428800,7.924e-06
Flush,209715200,0.106136
Push,52428800,9.748e-06
Push,52428800,7.795e-06
Push,52428800,7.544e-06
Push,52428800,7.834e-06
Flush,209715200,0.44676
Push,52428800,9.397e-06
Push,52428800,7.945e-06
Push,52428800,7.144e-06
Push,52428800,8.256e-06
Flush,209715200,0.0979656
Push,52428800,8.636e-06
Push,52428800,7.644e-06
Push,52428800,7.765e-06
Push,52428800,8.335e-06
Flush,209715200,0.0925287
Push,52428800,8.556e-06
Push,52428800,7.604e-06
Push,52428800,7.905e-06
Push,52428800,7.605e-06
Flush,209715200,0.093407
Push,52428800,8.095e-06
Push,52428800,7.955e-06
Push,52428800,7.404e-06
Push,52428800,8.276e-06
Flush,209715200,0.12038
Push,52428800,8.496e-06
Push,52428800,8.105e-06
Push,52428800,7.684e-06
Push,52428800,8.166e-06
Flush,209715200,0.0928951
Push,52428800,7.174e-06
Push,52428800,8.416e-06
Push,52428800,7.955e-06
Push,52428800,8.526e-06
Flush,209715200,0.104319
Push,52428800,7.304e-06
Push,52428800,7.704e-06
Push,52428800,8.446e-06
Push,52428800,7.995e-06
Flush,209715200,0.116029
Push,52428800,8.456e-06
Push,52428800,7.294e-06
Push,52428800,8.015e-06
Push,52428800,6.392e-06
Flush,209715200,0.0881335
Push,52428800,1.0239e-05
Push,52428800,7.975e-06
Flush,104857600,0.0614626
