type,size,duration
Push,52428800,3.0156e-05
Push,52428800,7.674e-06
Flush,104857600,0.101034
Push,52428800,1.3325e-05
Push,52428800,7.484e-06
Flush,104857600,0.0822312
Push,52428800,9.327e-06
Push,52428800,8.886e-06
Flush,104857600,0.0982951
Push,52428800,8.495e-06
Push,52428800,8.556e-06
Flush,104857600,0.0901038
Push,52428800,1.0009e-05
Push,52428800,8.606e-06
Flush,104857600,0.110052
Push,52428800,8.115e-06
Push,52428800,7.924e-06
Flush,104857600,0.0904856
Push,52428800,1.052e-05
Push,52428800,8.125e-06
Flush,104857600,0.126312
Push,52428800,9.237e-06
Push,52428800,8.496e-06
Flush,104857600,0.0585121
Push,52428800,7.735e-06
Push,52428800,8.937e-06
Flush,104857600,0.0729109
Push,52428800,8.005e-06
Push,52428800,8.947e-06
Flush,104857600,0.0898439
Push,52428800,9.297e-06
Push,52428800,7.995e-06
Flush,104857600,0.0785755
Push,52428800,9.618e-06
Push,52428800,7.223e-06
Flush,104857600,0.0726568
Push,52428800,9.047e-06
Push,52428800,7.634e-06
Flush,104857600,0.0908451
Push,52428800,8.556e-06
Push,52428800,8.757e-06
Flush,104857600,0.0884753
Push,52428800,9.288e-06
Push,52428800,9.237e-06
Flush,104857600,0.297379
Push,52428800,1.0159e-05
Push,52428800,9.047e-06
Flush,104857600,0.0738409
Push,52428800,9.217e-06
Push,52428800,8.196e-06
Flush,104857600,0.0730185
Push,52428800,8.185e-06
Push,52428800,7.905e-06
Flush,104857600,0.0893772
Push,52428800,8.716e-06
Push,52428800,7.815e-06
Flush,104857600,0.0668133
Push,52428800,9.298e-06
Push,52428800,7.755e-06
Flush,104857600,0.0736763
Push,52428800,8.937e-06
Push,52428800,7.384e-06
Flush,104857600,0.0747313
Push,52428800,9.388e-06
Push,52428800,8.135e-06
Flush,104857600,0.0736165
Push,52428800,9.778e-06
Push,52428800,8.525e-06
Flush,104857600,0.0840823
Push,52428800,9.578e-06
Push,52428800,8.586e-06
Flush,104857600,0.112562
Push,52428800,8.496e-06
Push,52428800,7.545e-06
Flush,104857600,0.078252
Push,52428800,9.958e-06
Push,52428800,7.774e-06
Flush,104857600,0.0871558
Push,52428800,9.788e-06
Push,52428800,7.885e-06
Flush,104857600,0.101931
Push,52428800,9.268e-06
Push,52428800,8.255e-06
Flush,104857600,0.0739496
Push,52428800,8.796e-06
Push,52428800,7.825e-06
Flush,104857600,0.0771118
Push,52428800,8.877e-06
Push,52428800,7.744e-06
Flush,104857600,0.0750975
Push,52428800,8.025e-06
Push,52428800,9.318e-06
Flush,104857600,0.412446
Push,52428800,9.538e-06
Push,52428800,8.106e-06
Flush,104857600,0.108619
Push,52428800,8.977e-06
Push,52428800,8.997e-06
Flush,104857600,0.114138
Push,52428800,8.706e-06
Push,52428800,8.225e-06
Flush,104857600,0.0650436
Push,52428800,9.027e-06
Push,52428800,8.646e-06
Flush,104857600,0.0873846
Push,52428800,9.077e-06
Push,52428800,8.697e-06
Flush,104857600,0.0723284
Push,52428800,7.815e-06
Push,52428800,8.826e-06
Flush,104857600,0.0633221
Push,52428800,9.608e-06
Push,52428800,8.125e-06
Flush,104857600,0.0919402
Push,52428800,9.037e-06
Push,52428800,7.244e-06
Flush,104857600,0.073232
Push,52428800,9.357e-06
Push,52428800,7.775e-06
Flush,104857600,0.0882338
Push,52428800,8.706e-06
Push,52428800,7.634e-06
Flush,104857600,0.1082
Push,52428800,9.618e-06
Push,52428800,8.386e-06
Flush,104857600,0.109265
Push,52428800,8.526e-06
Push,52428800,8.296e-06
Flush,104857600,0.0956835
Push,52428800,9.257e-06
Push,52428800,8.225e-06
Flush,104857600,0.0823526
Push,52428800,8.105e-06
Push,52428800,7.725e-06
Flush,104857600,0.102657
Push,52428800,9.708e-06
Push,52428800,8.055e-06
Flush,104857600,0.0753237
Push,52428800,9.769e-06
Push,52428800,8.967e-06
Flush,104857600,0.0858756
Flush,0,3.627e-06
