type,index,start,stop,duration,metadata_size,data_size
push,0,1263425.583951074,1263425.584014383,6.350898183882236e-05,184,20540
push,94,1263426.184085322,1263426.184118474,3.330199979245663e-05,184,20548
push,188,1263426.784184704,1263426.784201475,1.6961945220828056e-05,184,20548
push,282,1263427.384265572,1263427.38428081,1.535797491669655e-05,184,20548
push,376,1263427.984344615,1263427.984360876,1.6391044482588768e-05,184,20548
push,470,1263428.584426234,1263428.584442795,1.6690930351614952e-05,184,20548
push,564,1263429.184506951,1263429.184522541,1.5730038285255432e-05,184,20548
push,658,1263429.784592558,1263429.784611483,1.9096070900559425e-05,184,20548
push,752,1263430.38467623,1263430.38469242,1.6331207007169724e-05,184,20548
push,846,1263430.984755134,1263430.984770413,1.536891795694828e-05,184,20548
push,940,1263431.58483507,1263431.584850599,1.5628989785909653e-05,184,20548
push,1034,1263432.184913893,1263432.184926687,1.2885080650448799e-05,184,20548
push,1128,1263432.784988328,1263432.785002705,1.4486955478787422e-05,184,20548
push,1222,1263433.385064788,1263433.385079024,1.4316057786345482e-05,184,20548
push,1316,1263433.98514294,1263433.985158249,1.5388941392302513e-05,184,20548
push,1410,1263434.585223908,1263434.585245258,2.1480023860931396e-05,184,20548
push,1,1263435.185311438,1263435.185327027,1.5679048374295235e-05,184,20548
push,95,1263435.785389269,1263435.785404678,1.554889604449272e-05,184,20548
push,189,1263436.385465989,1263436.385480707,1.4808028936386108e-05,184,20548
push,283,1263436.985543079,1263436.985555934,1.2935139238834381e-05,184,20548
push,377,1263437.585619449,1263437.585634236,1.4918157830834389e-05,184,20548
push,471,1263438.185696498,1263438.185710645,1.4236895367503166e-05,184,20548
push,565,1263438.785773599,1263438.785791102,1.7592916265130043e-05,184,20548
push,659,1263439.385853966,1263439.385867992,1.4116056263446808e-05,184,20548
push,753,1263439.985929814,1263439.98594376,1.4006160199642181e-05,184,20548
push,847,1263440.586005741,1263440.586020048,1.446693204343319e-05,184,20548
push,941,1263441.186085557,1263441.186105695,2.0307954400777817e-05,184,20548
push,1035,1263441.786171434,1263441.786186512,1.516798511147499e-05,184,20548
push,1129,1263442.386248254,1263442.386258683,1.0489951819181442e-05,184,20548
push,1223,1263442.986321517,1263442.986338178,1.6761012375354767e-05,184,20548
push,1317,1263443.586403206,1263443.586417583,1.446693204343319e-05,184,20548
push,1411,1263444.186479805,1263444.186499292,1.9586877897381783e-05,184,20548
push,2,1263444.786564821,1263444.786583806,1.9105151295661926e-05,184,20548
push,96,1263445.38664727,1263445.386661567,1.4487886801362038e-05,184,20548
push,190,1263445.9867237,1263445.986738277,1.4656921848654747e-05,184,20548
push,284,1263446.586801131,1263446.586817552,1.657102257013321e-05,184,20548
push,378,1263447.186891306,1263447.186905252,1.4015939086675644e-05,184,20548
push,472,1263447.786966552,1263447.78698118,1.4697900041937828e-05,184,20548
push,566,1263448.387043212,1263448.387060023,1.6971956938505173e-05,184,20548
push,660,1263448.987123819,1263448.987140951,1.722201704978943e-05,184,20548
push,754,1263449.587234323,1263449.58724845,1.4217104762792587e-05,184,20548
push,848,1263450.187315075,1263450.187330735,1.574005000293255e-05,184,20548
push,942,1263450.787392741,1263450.787406517,1.3845972716808319e-05,184,20548
push,1036,1263451.387469295,1263451.387487418,1.820409670472145e-05,184,20548
push,1130,1263451.98755189,1263451.987567289,1.5469035133719444e-05,184,20548
push,1224,1263452.587629505,1263452.587643401,1.3987068086862564e-05,184,20548
push,1318,1263453.18770637,1263453.187721468,1.5188008546829224e-05,184,20548
push,1412,1263453.787784636,1263453.787801929,1.7372891306877136e-05,184,20548
push,3,1263454.387870598,1263454.387884875,1.4437129721045494e-05,184,20548
push,97,1263454.987948774,1263454.987967109,1.843506470322609e-05,184,20548
push,191,1263455.588030628,1263455.588046117,1.5569152310490608e-05,184,20548
push,285,1263456.188107913,1263456.188124474,1.6631092876195908e-05,184,20548
push,379,1263456.788187883,1263456.788205476,1.7682788893580437e-05,184,20548
push,473,1263457.388268855,1263457.388282661,1.3886019587516785e-05,184,20548
push,567,1263457.988344597,1263457.988361419,1.6991980373859406e-05,184,20548
push,661,1263458.588425138,1263458.588441098,1.6039935871958733e-05,184,20548
push,755,1263459.188503726,1263459.18851658,1.2943986803293228e-05,184,20548
push,849,1263459.788579237,1263459.788595738,1.6591977328062057e-05,184,20548
push,943,1263460.388661472,1263460.388675127,1.372513361275196e-05,184,20548
push,1037,1263460.988737875,1263460.988757141,1.9366154447197914e-05,184,20548
push,1131,1263461.5888259,1263461.588845728,1.9917963072657585e-05,184,20548
push,1225,1263462.188907954,1263462.188922892,1.5008030459284782e-05,184,20548
push,1319,1263462.788986922,1263462.788999907,1.3055047020316124e-05,184,20548
push,1413,1263463.389062304,1263463.389074316,1.209205947816372e-05,184,20548
flush_after,1413,1263463.389077913,1263463.43515578,0.04607826704159379,11776,1315072
push,4,1263464.035227355,1263464.03525715,2.9935967177152634e-05,184,20548
push,98,1263464.635323204,1263464.635337731,1.4627818018198013e-05,184,20548
push,192,1263465.235399467,1263465.235415086,1.576007343828678e-05,184,20548
push,286,1263465.835479687,1263465.835494245,1.4638062566518784e-05,184,20548
push,380,1263466.435573073,1263466.435588843,1.583993434906006e-05,184,20548
push,474,1263467.035650007,1263467.035667019,1.709209755063057e-05,184,20548
push,568,1263467.635729607,1263467.635742471,1.2953998520970345e-05,184,20548
push,662,1263468.235804958,1263468.235820056,1.5218043699860573e-05,184,20548
push,756,1263468.835882814,1263468.83590169,1.8996186554431915e-05,184,20548
push,850,1263469.43596568,1263469.435981339,1.5748897567391396e-05,184,20548
push,944,1263470.036045309,1263470.036062732,1.750304363667965e-05,184,20548
push,1038,1263470.636126691,1263470.636141108,1.4487886801362038e-05,184,20548
push,1132,1263471.23620551,1263471.23622164,1.6209902241826057e-05,184,20548
push,1226,1263471.836283987,1263471.836299606,1.5699071809649467e-05,184,20548
push,1320,1263472.436362444,1263472.436379255,1.6892096027731895e-05,184,20548
