Type,Size,Duration
Push,52428800,0.0186778
Push,52428800,1.1542e-05
Push,52428800,1.06e-05
Push,52428800,9.017e-06
Push,52428800,9.929e-06
Push,52428800,9.187e-06
Push,52428800,1.0119e-05
Push,52428800,1.1292e-05
Push,52428800,1.0319e-05
Push,52428800,1.057e-05
Push,52428800,9.107e-06
Push,52428800,8.256e-06
Push,52428800,8.666e-06
Push,52428800,9.567e-06
Push,52428800,8.937e-06
Push,52428800,1.0159e-05
Push,52428800,1.0019e-05
Push,52428800,9.758e-06
Push,52428800,1.0199e-05
Push,52428800,8.667e-06
Push,52428800,8.927e-06
Push,52428800,8.836e-06
Push,52428800,8.846e-06
Push,52428800,9.478e-06
Push,52428800,9.488e-06
Push,52428800,8.986e-06
Push,52428800,9.228e-06
Push,52428800,8.797e-06
Push,52428800,1.0309e-05
Push,52428800,1.067e-05
Push,52428800,8.726e-06
Push,52428800,9.859e-06
Push,52428800,1.105e-05
Push,52428800,9.447e-06
Push,52428800,8.667e-06
Push,52428800,9.327e-06
Push,52428800,8.997e-06
Push,52428800,1.7012e-05
Push,52428800,8.416e-06
Push,52428800,8.907e-06
Push,52428800,8.145e-06
Push,52428800,9.208e-06
Push,52428800,8.456e-06
Push,52428800,9.247e-06
Push,52428800,8.827e-06
Push,52428800,8.596e-06
Push,52428800,9.878e-06
Push,52428800,8.355e-06
Push,52428800,9.267e-06
Push,52428800,8.366e-06
Push,52428800,9.808e-06
Push,52428800,9.167e-06
Push,52428800,9.578e-06
Push,52428800,8.847e-06
Push,52428800,8.716e-06
Push,52428800,1.0038e-05
Push,52428800,9.407e-06
Push,52428800,8.216e-06
Push,52428800,8.756e-06
Push,52428800,9.137e-06
Push,52428800,9.107e-06
Push,52428800,9.157e-06
Push,52428800,9.918e-06
Push,52428800,8.476e-06
Push,52428800,1.2283e-05
Push,52428800,9.107e-06
Push,52428800,0.00995287
Push,52428800,9.418e-06
Push,52428800,8.616e-06
Push,52428800,9.137e-06
Push,52428800,9.277e-06
Push,52428800,9.568e-06
Push,52428800,9.648e-06
Push,52428800,8.596e-06
Push,52428800,9.087e-06
Push,52428800,9.017e-06
Push,52428800,8.336e-06
Push,52428800,9.207e-06
Push,52428800,1.0339e-05
Push,52428800,8.506e-06
Push,52428800,9.007e-06
Push,52428800,8.726e-06
Push,52428800,8.687e-06
Push,52428800,9.027e-06
Push,52428800,9.327e-06
Push,52428800,8.926e-06
Push,52428800,8.035e-06
Push,52428800,8.095e-06
Push,52428800,9.107e-06
Push,52428800,8.857e-06
Push,52428800,0.0191704
Push,52428800,8.005e-06
Push,52428800,1.0039e-05
Push,52428800,9.448e-06
Flush,633339904,0.91986
