Type,Size,Duration
Push,52428800,2.9365e-05
Push,52428800,1.0339e-05
Push,52428800,1.1131e-05
Push,52428800,9.659e-06
Push,52428800,1.041e-05
Push,52428800,8.316e-06
Push,52428800,9.047e-06
Push,52428800,1.0309e-05
Push,52428800,1.053e-05
Push,52428800,9.928e-06
Push,52428800,9.488e-06
Push,52428800,8.816e-06
Push,52428800,9.418e-06
Push,52428800,9.528e-06
Push,52428800,9.317e-06
Push,52428800,1.062e-05
Flush,838860800,0.193006
Push,52428800,1.2543e-05
Push,52428800,1.1853e-05
Push,52428800,1.0339e-05
Push,52428800,1.0429e-05
Push,52428800,9.568e-06
Push,52428800,1.0179e-05
Push,52428800,9.358e-06
Push,52428800,9.518e-06
Push,52428800,1.0459e-05
Push,52428800,1.4708e-05
Push,52428800,8.626e-06
Push,52428800,9.247e-06
Push,52428800,1.0169e-05
Push,52428800,1.034e-05
Push,52428800,8.806e-06
Push,52428800,9.779e-06
Flush,838860800,0.200298
Push,52428800,1.2914e-05
Push,52428800,1.0429e-05
Push,52428800,1.0539e-05
Push,52428800,9.408e-06
Push,52428800,1.089e-05
Push,52428800,8.867e-06
Push,52428800,9.949e-06
Push,52428800,8.856e-06
Push,52428800,9.918e-06
Push,52428800,9.168e-06
Push,52428800,9.758e-06
Push,52428800,9.387e-06
Push,52428800,1.0569e-05
Push,52428800,9.197e-06
Push,52428800,8.646e-06
Push,52428800,9.137e-06
Flush,838860800,0.36832
Push,52428800,1.3746e-05
Push,52428800,1.0911e-05
Push,52428800,1.1412e-05
Push,52428800,8.276e-06
Push,52428800,9.638e-06
Push,52428800,9.819e-06
Push,52428800,8.596e-06
Push,52428800,9.167e-06
Push,52428800,1.1211e-05
Push,52428800,1.0009e-05
Push,52428800,1.0189e-05
Push,52428800,9.969e-06
Push,52428800,9.147e-06
Push,52428800,8.886e-06
Push,52428800,9.889e-06
Push,52428800,9.357e-06
Flush,838860800,0.230428
Push,52428800,1.2593e-05
Push,52428800,1.1251e-05
Push,52428800,1.106e-05
Push,52428800,9.779e-06
Push,52428800,1.1512e-05
Push,52428800,8.225e-06
Push,52428800,0.0101166
Push,52428800,9.618e-06
Push,52428800,1.1772e-05
Push,52428800,9.067e-06
Push,52428800,8.276e-06
Push,52428800,1.0019e-05
Push,52428800,9.457e-06
Push,52428800,9.828e-06
Push,52428800,9.258e-06
Push,52428800,9.258e-06
Flush,838860800,0.233557
Push,52428800,1.3325e-05
Push,52428800,9.989e-06
Push,52428800,1.088e-05
Push,52428800,8.767e-06
Push,52428800,1.1531e-05
Push,52428800,9.909e-06
Push,52428800,9.016e-06
Push,52428800,1.0189e-05
Push,52428800,1.2012e-05
Push,52428800,9.427e-06
Push,52428800,9.919e-06
Push,52428800,1.016e-05
Push,52428800,0.00495009
Push,52428800,1.0149e-05
Flush,734003200,0.187371
