t_wait,t_metadata,metadata_size,t_data,data_size
5.749985575675964e-06,1.1231750249862671e-05,74,1.5022233128547668e-06,20540
2.985820174217224e-06,1.0621733963489532e-06,75,6.710179150104523e-07,20548
4.077795892953873e-06,1.2721866369247437e-06,76,6.919726729393005e-07,20548
2.355314791202545e-06,8.810311555862427e-07,76,6.109476089477539e-07,20548
3.7569552659988403e-06,1.282431185245514e-06,76,8.316710591316223e-07,20548
2.614688128232956e-06,8.223578333854675e-07,76,6.109476089477539e-07,20548
3.5068951547145844e-06,1.2721866369247437e-06,76,8.316710591316223e-07,20548
2.414919435977936e-06,1.0523945093154907e-06,76,6.60773366689682e-07,20548
3.7569552659988403e-06,1.2819655239582062e-06,76,5.909241735935211e-07,20548
2.034008502960205e-06,8.712522685527802e-07,76,4.409812390804291e-07,20548
3.6070123314857483e-06,1.1920928955078125e-06,76,5.709007382392883e-07,20548
2.314336597919464e-06,1.0118819773197174e-06,77,5.41098415851593e-07,20548
3.407243639230728e-06,1.152046024799347e-06,77,9.220093488693237e-07,20548
1.9739381968975067e-06,9.220093488693237e-07,77,4.908069968223572e-07,20548
3.335997462272644e-06,1.1320225894451141e-06,77,5.709007382392883e-07,20548
2.023763954639435e-06,8.512288331985474e-07,77,5.210749804973602e-07,20548
3.3471733331680298e-06,1.6330741345882416e-06,74,5.709007382392883e-07,20548
2.20397487282753e-06,8.209608495235443e-07,75,5.508773028850555e-07,20548
3.3159740269184113e-06,1.171603798866272e-06,76,5.713663995265961e-07,20548
1.862645149230957e-06,8.223578333854675e-07,76,4.810281097888947e-07,20548
3.436114639043808e-06,1.2330710887908936e-06,76,5.806796252727509e-07,20548
2.0940788090229034e-06,8.419156074523926e-07,76,5.909241735935211e-07,20548
3.5767443478107452e-06,1.1022202670574188e-06,76,5.909241735935211e-07,20548
2.1941959857940674e-06,7.310882210731506e-07,76,5.1083043217659e-07,20548
3.3671967685222626e-06,1.2121163308620453e-06,76,5.606561899185181e-07,20548
1.9441358745098114e-06,8.717179298400879e-07,76,4.912726581096649e-07,20548
3.616791218519211e-06,1.2521632015705109e-06,76,5.1083043217659e-07,20548
2.1741725504398346e-06,8.209608495235443e-07,77,5.611218512058258e-07,20548
3.2461248338222504e-06,1.201871782541275e-06,77,6.407499313354492e-07,20548
2.1238811314105988e-06,8.321367204189301e-07,77,5.508773028850555e-07,20548
3.1962990760803223e-06,1.1026859283447266e-06,77,5.713663995265961e-07,20548
1.7229467630386353e-06,7.511116564273834e-07,77,4.810281097888947e-07,20548
3.1762756407260895e-06,1.1119991540908813e-06,74,7.217749953269958e-07,20548
2.1439045667648315e-06,9.220093488693237e-07,75,5.611218512058258e-07,20548
3.376975655555725e-06,1.152046024799347e-06,76,5.811452865600586e-07,20548
2.134125679731369e-06,8.209608495235443e-07,76,4.6100467443466187e-07,20548
3.266148269176483e-06,1.1618249118328094e-06,76,6.011687219142914e-07,20548
1.9138678908348083e-06,8.721835911273956e-07,76,5.010515451431274e-07,20548
3.1660310924053192e-06,1.101754605770111e-06,76,5.513429641723633e-07,20548
1.7629936337471008e-06,8.023343980312347e-07,76,4.707835614681244e-07,20548
3.255903720855713e-06,1.1022202670574188e-06,76,6.016343832015991e-07,20548
1.9837170839309692e-06,9.220093488693237e-07,76,4.3120235204696655e-07,20548
3.305729478597641e-06,1.1920928955078125e-06,76,5.811452865600586e-07,20548
2.0042061805725098e-06,8.209608495235443e-07,77,5.41098415851593e-07,20548
3.436114639043808e-06,1.2926757335662842e-06,77,5.41098415851593e-07,20548
1.8239952623844147e-06,8.712522685527802e-07,77,5.206093192100525e-07,20548
3.426801413297653e-06,1.1920928955078125e-06,77,5.909241735935211e-07,20548
2.0638108253479004e-06,7.813796401023865e-07,77,5.406327545642853e-07,20548
3.1655654311180115e-06,1.2032687664031982e-06,74,5.811452865600586e-07,20548
2.284068614244461e-06,9.51811671257019e-07,75,4.810281097888947e-07,20548
3.6070123314857483e-06,1.2121163308620453e-06,76,5.206093192100525e-07,20548
1.8225982785224915e-06,7.520429790019989e-07,76,4.409812390804291e-07,20548
3.526918590068817e-06,1.2521632015705109e-06,76,5.41098415851593e-07,20548
2.023298293352127e-06,8.717179298400879e-07,76,4.810281097888947e-07,20548
3.105960786342621e-06,1.1320225894451141e-06,76,5.611218512058258e-07,20548
1.8239952623844147e-06,7.809139788150787e-07,76,4.009343683719635e-07,20548
