t_wait,t_metadata,metadata_size,t_data,data_size
1.7502810806035995e-05,5.490146577358246e-06,272,8.435919880867004e-06,52428800
7.815193384885788e-06,8.610077202320099e-07,272,1.642853021621704e-06,52428800
0.04490551771596074,3.497116267681122e-06,272,5.088746547698975e-06,52428800
0.05978361424058676,3.4766271710395813e-06,272,5.620997399091721e-06,52428800
0.011956416070461273,3.475695848464966e-06,272,4.357658326625824e-06,52428800
0.04406780702993274,3.1660310924053192e-06,272,4.167202860116959e-06,52428800
0.012004696764051914,2.975109964609146e-06,272,4.7888606786727905e-06,52428800
0.039966143667697906,4.71901148557663e-06,272,5.04031777381897e-06,52428800
0.05921558802947402,3.846827894449234e-06,272,4.768837243318558e-06,52428800
0.027904999908059835,4.459172487258911e-06,272,4.327856004238129e-06,52428800
0.012137576006352901,3.3159740269184113e-06,272,3.657303750514984e-06,52428800
0.04878176795318723,3.5171397030353546e-06,272,4.1173771023750305e-06,52428800
0.055801465176045895,3.6568380892276764e-06,272,4.40794974565506e-06,52428800
0.012027859687805176,3.3462420105934143e-06,272,3.6265701055526733e-06,52428800
0.04785076202824712,3.676861524581909e-06,272,3.776978701353073e-06,52428800
0.012117930222302675,2.814922481775284e-06,272,4.41819429397583e-06,52428800
0.04782399162650108,3.6461278796195984e-06,272,3.7071295082569122e-06,52428800
0.09076922433450818,3.0347146093845367e-06,272,4.2780302464962006e-06,52428800
0.012096970342099667,3.2158568501472473e-06,272,3.5562552511692047e-06,52428800
0.04089479427784681,4.418659955263138e-06,272,4.2780302464962006e-06,52428800
0.012040984816849232,3.266148269176483e-06,272,3.957189619541168e-06,52428800
0.047793644946068525,3.5869888961315155e-06,272,4.287809133529663e-06,52428800
0.09217698313295841,7.012858986854553e-06,272,5.3998082876205444e-06,52428800
0.011993635911494493,3.0458904802799225e-06,272,4.8889778554439545e-06,52428800
0.04386376403272152,3.867782652378082e-06,272,3.5474076867103577e-06,52428800
0.012347328942269087,3.1157396733760834e-06,272,3.5669654607772827e-06,52428800
0.047487410716712475,3.1762756407260895e-06,272,3.526918590068817e-06,52428800
0.04407030064612627,2.5150366127490997e-06,272,4.367902874946594e-06,52428800
0.047073082998394966,3.03611159324646e-06,272,5.209818482398987e-06,52428800
0.028070792090147734,3.305729478597641e-06,272,4.2780302464962006e-06,52428800
