Type,Size,Duration
Push,52428800,2.9415e-05
Push,52428800,8.786e-06
Push,52428800,8.887e-06
Push,52428800,7.815e-06
Push,52428800,1.0259e-05
Push,52428800,8.305e-06
Push,52428800,7.975e-06
Push,52428800,9.077e-06
Push,52428800,8.567e-06
Push,52428800,8.296e-06
Push,52428800,9.528e-06
Push,52428800,8.516e-06
Push,52428800,8.616e-06
Push,52428800,9.027e-06
Push,52428800,8.887e-06
Push,52428800,8.506e-06
Push,52428800,1.0249e-05
Push,52428800,8.827e-06
Push,52428800,8.406e-06
Push,52428800,8.406e-06
Push,52428800,8.085e-06
Push,52428800,8.125e-06
Push,52428800,8.657e-06
Push,52428800,8.526e-06
Push,52428800,8.256e-06
Push,52428800,8.766e-06
Push,52428800,8.306e-06
Push,52428800,8.005e-06
Push,52428800,7.394e-06
Push,52428800,8.185e-06
Push,52428800,8.556e-06
Push,52428800,8.366e-06
Push,52428800,9.728e-06
Push,52428800,8.997e-06
Push,52428800,8.516e-06
Push,52428800,1.2624e-05
Push,52428800,8.096e-06
Push,52428800,8.826e-06
Push,52428800,8.345e-06
Push,52428800,8.556e-06
Push,52428800,8.756e-06
Push,52428800,8.716e-06
Push,52428800,8.496e-06
Push,52428800,8.446e-06
Push,52428800,8.486e-06
Push,52428800,7.794e-06
Push,52428800,9.107e-06
Push,52428800,9.107e-06
Push,52428800,8.396e-06
Push,52428800,8.656e-06
Push,52428800,8.827e-06
Push,52428800,7.805e-06
Push,52428800,8.586e-06
Push,52428800,9.238e-06
Push,52428800,8.837e-06
Push,52428800,7.894e-06
Push,52428800,8.215e-06
Push,52428800,0.00514439
Push,52428800,9.037e-06
Push,52428800,9.107e-06
Push,52428800,1.0199e-05
Push,52428800,8.035e-06
Push,52428800,9.198e-06
Push,52428800,9.017e-06
Flush,-939524096,0.615753
Push,52428800,1.2743e-05
Push,52428800,9.438e-06
Push,52428800,8.946e-06
Push,52428800,9.557e-06
Push,52428800,1.074e-05
Push,52428800,9.428e-06
Push,52428800,8.737e-06
Push,52428800,9.518e-06
Push,52428800,8.916e-06
Push,52428800,7.724e-06
Push,52428800,8.316e-06
Push,52428800,9.147e-06
Push,52428800,8.315e-06
Push,52428800,9.698e-06
Push,52428800,8.887e-06
Push,52428800,8.105e-06
Push,52428800,1.1151e-05
Push,52428800,8.246e-06
Push,52428800,9.368e-06
Push,52428800,8.776e-06
Push,52428800,7.464e-06
Push,52428800,9.378e-06
Push,52428800,8.677e-06
Push,52428800,8.205e-06
Push,52428800,7.554e-06
Push,52428800,9.307e-06
Push,52428800,8.355e-06
Push,52428800,7.954e-06
Push,52428800,8.105e-06
Push,52428800,8.035e-06
Flush,1572864000,0.314917
