Type,Size,Duration
Push,52428800,2.9766e-05
Push,52428800,9.177e-06
Push,52428800,1.0741e-05
Push,52428800,8.376e-06
Push,52428800,8.947e-06
Push,52428800,8.897e-06
Push,52428800,8.836e-06
Push,52428800,8.486e-06
Flush,419430400,0.120085
Push,52428800,1.1432e-05
Push,52428800,9.919e-06
Push,52428800,6.432e-06
Push,52428800,9.278e-06
Push,52428800,9.808e-06
Push,52428800,9.558e-06
Push,52428800,9.258e-06
Push,52428800,8.847e-06
Flush,419430400,0.127835
Push,52428800,1.3526e-05
Push,52428800,9.648e-06
Push,52428800,9.808e-06
Push,52428800,8.445e-06
Push,52428800,1.0139e-05
Push,52428800,9.548e-06
Push,52428800,8.686e-06
Push,52428800,9.037e-06
Flush,419430400,0.223177
Push,52428800,1.2233e-05
Push,52428800,1.0069e-05
Push,52428800,9.397e-06
Push,52428800,9.938e-06
Push,52428800,1.0018e-05
Push,52428800,9.989e-06
Push,52428800,9.127e-06
Push,52428800,9.688e-06
Flush,419430400,0.120363
Push,52428800,1.102e-05
Push,52428800,1.0229e-05
Push,52428800,1.0209e-05
Push,52428800,9.548e-06
Push,52428800,1.022e-05
Push,52428800,8.796e-06
Push,52428800,9.748e-06
Push,52428800,9.577e-06
Flush,419430400,0.137645
Push,52428800,1.1331e-05
Push,52428800,1.05e-05
Push,52428800,9.488e-06
Push,52428800,8.887e-06
Push,52428800,9.227e-06
Push,52428800,9.778e-06
Push,52428800,8.356e-06
Push,52428800,8.897e-06
Flush,419430400,0.144293
Push,52428800,1.3165e-05
Push,52428800,1.0099e-05
Push,52428800,1.1031e-05
Push,52428800,1.0429e-05
Push,52428800,9.458e-06
Push,52428800,9.277e-06
Push,52428800,1.0109e-05
Push,52428800,8.847e-06
Flush,419430400,0.436962
Push,52428800,1.0991e-05
Push,52428800,1.1111e-05
Push,52428800,9.287e-06
Push,52428800,1.037e-05
Push,52428800,1.1743e-05
Push,52428800,8.106e-06
Push,52428800,9.337e-06
Push,52428800,9.959e-06
Flush,419430400,0.124059
Push,52428800,1.2894e-05
Push,52428800,9.908e-06
Push,52428800,1.091e-05
Push,52428800,9.458e-06
Push,52428800,1.0049e-05
Push,52428800,9.177e-06
Push,52428800,8.536e-06
Push,52428800,8.556e-06
Flush,419430400,0.205777
Push,52428800,1.3626e-05
Push,52428800,1.1762e-05
Push,52428800,1.1161e-05
Push,52428800,1.0069e-05
Push,52428800,1.1371e-05
Push,52428800,8.005e-06
Push,52428800,9.779e-06
Push,52428800,8.135e-06
Flush,419430400,0.163635
Push,52428800,1.1772e-05
Push,52428800,1.1512e-05
Push,52428800,1.0149e-05
Push,52428800,9.938e-06
Push,52428800,1.0289e-05
Push,52428800,7.955e-06
Push,52428800,9.408e-06
Push,52428800,8.857e-06
Flush,419430400,0.135193
Push,52428800,1.1081e-05
Push,52428800,9.277e-06
Push,52428800,1.0721e-05
Push,52428800,8.977e-06
Push,52428800,1.1001e-05
Push,52428800,8.816e-06
Flush,314572800,0.0820747
