t_wait,t_metadata,metadata_size,t_data,data_size
38.13540885504335,2.4139881134033203e-06,74,1.8239952623844147e-06,20540
0.03162593697197735,1.3629905879497528e-06,75,8.910428732633591e-07,20548
0.031837593065574765,1.3220123946666718e-06,76,9.220093488693237e-07,20548
0.03184947487898171,1.2719538062810898e-06,76,7.620546966791153e-07,20548
0.03583906195126474,1.0719522833824158e-06,76,7.91158527135849e-07,20548
0.031867790035903454,1.1620577424764633e-06,76,7.620546966791153e-07,20548
0.03184136003255844,1.2221280485391617e-06,76,7.508788257837296e-07,20548
0.035856625996530056,1.5629921108484268e-06,76,9.019859135150909e-07,20548
0.011856082128360868,1.2819655239582062e-06,76,7.220078259706497e-07,20548
0.03184001799672842,1.2719538062810898e-06,76,6.109476089477539e-07,20548
0.024471054086461663,1.2121163308620453e-06,76,5.809124559164047e-07,20548
0.011286546010524035,1.34296715259552e-06,77,6.710179150104523e-07,20548
0.03186043514870107,1.193024218082428e-06,77,6.309710443019867e-07,20548
0.031876987079158425,1.3830140233039856e-06,77,6.209593266248703e-07,20548
0.02451278199441731,1.3220123946666718e-06,77,5.709007382392883e-07,20548
0.011230540927499533,1.402106136083603e-06,77,6.419140845537186e-07,20548
0.03188551194034517,1.2631062418222427e-06,74,6.610061973333359e-07,20548
0.031847771955654025,1.2319069355726242e-06,75,5.909241735935211e-07,20548
0.024573205038905144,1.3629905879497528e-06,76,6.610061973333359e-07,20548
0.011170479003340006,1.2919772416353226e-06,76,5.711335688829422e-07,20548
0.0318602561019361,1.0919757187366486e-06,76,6.908085197210312e-07,20548
0.03188166511245072,1.3129319995641708e-06,76,5.511101335287094e-07,20548
0.024628628976643085,1.1820811778306961e-06,76,6.021000444889069e-07,20548
0.011109765153378248,1.2118835002183914e-06,76,5.811452865600586e-07,20548
0.031880774069577456,1.1119991540908813e-06,76,5.210749804973602e-07,20548
0.03199064917862415,1.2728851288557053e-06,76,5.310866981744766e-07,20548
0.02456049108877778,1.0919757187366486e-06,76,5.809124559164047e-07,20548
0.011063138023018837,1.1320225894451141e-06,77,5.809124559164047e-07,20548
0.03186374111101031,1.1119991540908813e-06,77,5.308538675308228e-07,20548
0.03188142506405711,1.2218952178955078e-06,77,5.611218512058258e-07,20548
0.024733195081353188,1.1420343071222305e-06,77,5.709007382392883e-07,20548
0.011071203043684363,1.1119991540908813e-06,77,6.209593266248703e-07,20548
0.03180560190230608,1.0121148079633713e-06,74,5.909241735935211e-07,20548
0.031872908817604184,1.1920928955078125e-06,75,6.810296326875687e-07,20548
0.024783177999779582,1.1718366295099258e-06,76,6.121117621660233e-07,20548
0.01095255115069449,1.0218936949968338e-06,76,5.711335688829422e-07,20548
0.03187064384110272,1.1119991540908813e-06,76,5.511101335287094e-07,20548
0.03187820897437632,1.0819640010595322e-06,76,5.811452865600586e-07,20548
0.024847477907314897,1.1820811778306961e-06,76,5.408655852079391e-07,20548
0.010905341943725944,1.2221280485391617e-06,76,5.709007382392883e-07,20548
0.0318760450463742,1.0719522833824158e-06,76,5.408655852079391e-07,20548
0.031875943997874856,1.1320225894451141e-06,76,6.109476089477539e-07,20548
0.024899907875806093,1.2419186532497406e-06,76,5.811452865600586e-07,20548
0.010851490776985884,1.1022202670574188e-06,77,5.818437784910202e-07,20548
0.031854975037276745,1.1830125004053116e-06,77,6.409827619791031e-07,20548
