Type,Size,Duration
Push,52428800,0.0152795
Push,52428800,8.787e-06
Flush,104857600,0.0618162
Push,52428800,1.1491e-05
Push,52428800,1.0219e-05
Flush,104857600,0.0949107
Push,52428800,1.1331e-05
Push,52428800,9.798e-06
Flush,104857600,0.101181
Push,52428800,1.2483e-05
Push,52428800,9.858e-06
Flush,104857600,0.0864184
Push,52428800,7.244e-06
Push,52428800,1.1291e-05
Flush,104857600,0.0858143
Push,52428800,1.1282e-05
Push,52428800,1.1482e-05
Flush,104857600,0.0925543
Push,52428800,1.2193e-05
Push,52428800,1.0339e-05
Flush,104857600,0.144926
Push,52428800,1.2734e-05
Push,52428800,9.437e-06
Flush,104857600,0.0738081
Push,52428800,1.2453e-05
Push,52428800,9.447e-06
Flush,104857600,0.100067
Push,52428800,1.3035e-05
Push,52428800,9.328e-06
Flush,104857600,0.091676
Push,52428800,1.3275e-05
Push,52428800,9.157e-06
Flush,104857600,0.0941937
Push,52428800,1.2604e-05
Push,52428800,9.639e-06
Flush,104857600,0.0730506
Push,52428800,1.2834e-05
Push,52428800,1.056e-05
Flush,104857600,0.119516
Push,52428800,1.2924e-05
Push,52428800,1.0109e-05
Flush,104857600,0.123523
Push,52428800,1.2053e-05
Push,52428800,9.878e-06
Flush,104857600,0.243666
Push,52428800,1.3215e-05
Push,52428800,9.728e-06
Flush,104857600,0.0893584
Push,52428800,1.1021e-05
Push,52428800,8.656e-06
Flush,104857600,0.0749737
Push,52428800,1.2894e-05
Push,52428800,9.227e-06
Flush,104857600,0.0761974
Push,52428800,1.2554e-05
Push,52428800,1.0409e-05
Flush,104857600,0.0894595
Push,52428800,1.3164e-05
Push,52428800,8.897e-06
Flush,104857600,0.078234
Push,52428800,1.2183e-05
Push,52428800,5.961e-06
Flush,104857600,0.0361553
Push,52428800,1.3014e-05
Push,52428800,1.0489e-05
Flush,104857600,0.0782324
Push,52428800,1.1051e-05
Push,52428800,9.619e-06
Flush,104857600,0.117208
Push,52428800,1.2844e-05
Push,52428800,1.053e-05
Flush,104857600,0.0836748
Push,52428800,1.2493e-05
Push,52428800,1.1862e-05
Flush,104857600,0.0635016
Push,52428800,1.3836e-05
Push,52428800,1.078e-05
Flush,104857600,0.0914245
Push,52428800,1.3234e-05
Push,52428800,1.1651e-05
Flush,104857600,0.0869821
Push,52428800,1.2824e-05
Push,52428800,1.0921e-05
Flush,104857600,0.079382
Push,52428800,1.072e-05
Push,52428800,1.1071e-05
Flush,104857600,0.0763559
Push,52428800,1.2604e-05
Push,52428800,9.438e-06
Flush,104857600,0.0744356
Push,52428800,1.087e-05
Push,52428800,1.0529e-05
Flush,104857600,0.412155
Push,52428800,1.2464e-05
Push,52428800,9.818e-06
Flush,104857600,0.073741
Push,52428800,1.2604e-05
Push,52428800,1.039e-05
Flush,104857600,0.0712956
Push,52428800,1.3285e-05
Push,52428800,9.017e-06
Flush,104857600,0.0766034
Push,52428800,1.043e-05
Push,52428800,1.041e-05
Flush,104857600,0.0669278
Push,52428800,1.4307e-05
Push,52428800,9.297e-06
Flush,104857600,0.119022
Push,52428800,1.3224e-05
Push,52428800,9.699e-06
Flush,104857600,0.119502
Push,52428800,1.1792e-05
Push,52428800,1.1972e-05
Flush,104857600,0.100764
Push,52428800,1.1932e-05
Push,52428800,1.1331e-05
Flush,104857600,0.0729719
Push,52428800,1.1872e-05
Push,52428800,1.031e-05
Flush,104857600,0.0918508
Push,52428800,1.3225e-05
Push,52428800,1.1542e-05
Flush,104857600,0.0999114
Push,52428800,1.2704e-05
Push,52428800,1.0921e-05
Flush,104857600,0.0907097
Push,52428800,1.2864e-05
Push,52428800,1.2544e-05
Flush,104857600,0.10342
Push,52428800,1.2634e-05
Push,52428800,1.1562e-05
Flush,104857600,0.0976453
Push,52428800,1.1672e-05
Push,52428800,1.033e-05
Flush,104857600,0.08809
Push,52428800,1.2183e-05
Push,52428800,1.0319e-05
Flush,104857600,0.087529
Push,52428800,0.00603982
Push,52428800,9.437e-06
Flush,104857600,0.0840555
Flush,0,3.387e-06
