t_wait,t_metadata,metadata_size,t_data,data_size
6.3320621848106384e-06,7.112976163625717e-06,74,1.6726553440093994e-06,20540
2.874992787837982e-06,1.0021030902862549e-06,75,6.60773366689682e-07,20548
2.3851171135902405e-06,8.917413651943207e-07,76,5.513429641723633e-07,20548
2.1238811314105988e-06,9.220093488693237e-07,76,5.308538675308228e-07,20548
2.134125679731369e-06,8.009374141693115e-07,76,5.811452865600586e-07,20548
2.4349428713321686e-06,8.321367204189301e-07,76,6.807968020439148e-07,20548
2.134125679731369e-06,8.218921720981598e-07,76,6.309710443019867e-07,20548
2.575106918811798e-06,9.10833477973938e-07,76,6.41215592622757e-07,20548
2.2747553884983063e-06,8.912757039070129e-07,76,6.007030606269836e-07,20548
2.1937303245067596e-06,8.321367204189301e-07,76,5.210749804973602e-07,20548
2.134125679731369e-06,6.509944796562195e-07,76,5.806796252727509e-07,20548
0.0062343222089111805,1.412816345691681e-06,77,6.407499313354492e-07,20548
0.03183120768517256,1.2819655239582062e-06,77,5.913898348808289e-07,20548
0.03185949008911848,1.1418014764785767e-06,77,6.109476089477539e-07,20548
0.02837776578962803,1.0523945093154907e-06,77,5.806796252727509e-07,20548
0.031333534978330135,1.152046024799347e-06,77,5.909241735935211e-07,20548
0.03185036312788725,1.1320225894451141e-06,74,5.1083043217659e-07,20548
0.031845474150031805,2.575106918811798e-06,75,2.6747584342956543e-06,20548
0.03585975617170334,1.2819655239582062e-06,76,6.216578185558319e-07,20548
0.00785867590457201,1.1022202670574188e-06,76,5.909241735935211e-07,20548
0.03185527212917805,1.051928848028183e-06,76,5.611218512058258e-07,20548
0.02850999403744936,1.0617077350616455e-06,76,5.41098415851593e-07,20548
0.031215944793075323,1.041218638420105e-06,76,5.51808625459671e-07,20548
0.03186313668265939,1.0178890079259872e-05,76,6.924383342266083e-07,20548
0.03185617411509156,1.0817311704158783e-06,76,5.713663995265961e-07,20548
0.035846942104399204,1.1119991540908813e-06,76,5.909241735935211e-07,20548
0.007856220938265324,1.0621733963489532e-06,76,5.508773028850555e-07,20548
0.03186495089903474,3.0850060284137726e-06,77,5.709007382392883e-07,20548
0.02860929910093546,1.0123476386070251e-06,77,5.005858838558197e-07,20548
0.031109604984521866,9.723007678985596e-07,77,5.709007382392883e-07,20548
0.031869490165263414,3.516208380460739e-06,77,5.806796252727509e-07,20548
0.03185688517987728,1.0416842997074127e-06,77,5.811452865600586e-07,20548
0.03585852403193712,1.0421499609947205e-06,74,6.109476089477539e-07,20548
0.00787315284833312,1.3131648302078247e-06,75,6.807968020439148e-07,20548
