Type,Size,Duration
Push,52428800,2.9726e-05
Push,52428800,8.957e-06
Push,52428800,8.676e-06
Push,52428800,9.337e-06
Push,52428800,8.917e-06
Push,52428800,9.888e-06
Push,52428800,1.0239e-05
Push,52428800,9.638e-06
Push,52428800,9.518e-06
Push,52428800,9.588e-06
Push,52428800,9.718e-06
Push,52428800,1.0289e-05
Push,52428800,8.926e-06
Push,52428800,9.839e-06
Push,52428800,9.268e-06
Push,52428800,8.205e-06
Push,52428800,1.0329e-05
Push,52428800,9.849e-06
Push,52428800,8.616e-06
Push,52428800,9.498e-06
Push,52428800,8.816e-06
Push,52428800,8.456e-06
Push,52428800,8.556e-06
Push,52428800,8.746e-06
Push,52428800,9.047e-06
Push,52428800,8.405e-06
Push,52428800,9.778e-06
Push,52428800,8.055e-06
Push,52428800,8.336e-06
Push,52428800,8.987e-06
Push,52428800,8.416e-06
Push,52428800,8.446e-06
Push,52428800,1.0259e-05
Push,52428800,7.935e-06
Push,52428800,8.606e-06
Push,52428800,8.867e-06
Push,52428800,8.827e-06
Push,52428800,9.057e-06
Push,52428800,9.027e-06
Push,52428800,9.247e-06
Push,52428800,8.997e-06
Push,52428800,9.047e-06
Push,52428800,9.578e-06
Push,52428800,8.857e-06
Push,52428800,9.598e-06
Push,52428800,8.766e-06
Push,52428800,9.548e-06
Push,52428800,8.786e-06
Push,52428800,9.167e-06
Push,52428800,8.235e-06
Push,52428800,9.177e-06
Push,52428800,9.207e-06
Push,52428800,9.778e-06
Push,52428800,9.188e-06
Push,52428800,9.849e-06
Push,52428800,9.358e-06
Push,52428800,0.0150762
Push,52428800,9.368e-06
Push,52428800,8.556e-06
Push,52428800,8.296e-06
Push,52428800,9.678e-06
Push,52428800,8.476e-06
Push,52428800,8.316e-06
Push,52428800,8.576e-06
Flush,-939524096,0.580199
Push,52428800,1.1952e-05
Push,52428800,1.104e-05
Push,52428800,9.828e-06
Push,52428800,8.386e-06
Push,52428800,1.0831e-05
Push,52428800,8.787e-06
Push,52428800,8.907e-06
Push,52428800,8.215e-06
Push,52428800,9.518e-06
Push,52428800,9.658e-06
Push,52428800,9.237e-06
Push,52428800,8.376e-06
Push,52428800,8.455e-06
Push,52428800,9.919e-06
Push,52428800,8.646e-06
Push,52428800,9.537e-06
Push,52428800,1.1862e-05
Push,52428800,1.0841e-05
Push,52428800,8.766e-06
Push,52428800,8.546e-06
Push,52428800,8.787e-06
Push,52428800,9.448e-06
Push,52428800,8.927e-06
Push,52428800,8.756e-06
Push,52428800,9.037e-06
Push,52428800,9.268e-06
Push,52428800,8.305e-06
Push,52428800,8.486e-06
Push,52428800,9.227e-06
Push,52428800,8.536e-06
Flush,1572864000,0.315896
